academic_year,subject,optimal_score,total_standards,total_credits_available,avg_weight_excellence,max_weight_excellence,min_weight_excellence,weight_std_dev,credits_efficiency,high_weight_standards,ue_approved,weighted_avg_excellence
2018,Ngā Mahi a te Rēhia,0.14962121212121218,1,4,0.897727272727273,0.897727272727273,0.897727272727273,,0.16666666666666666,0,True,0.897727272727273
2018,Ngā Toi Puoro,0.119047619047619,1,4,0.714285714285714,0.714285714285714,0.714285714285714,,0.16666666666666666,0,True,0.714285714285714
2018,Psychology,0.7673194008925298,5,22,0.8424382767972926,0.938202247191011,0.807977736549165,0.05451606621462135,0.9166666666666666,1,True,0.8370757100645779
2018,Digital Technologies and Hangarau Matihiko,0.5881944444444445,3,18,0.7842592592592593,0.825,0.75,0.03791776894341342,0.75,0,True,0.7842592592592593
2019,Samoan,0.8654004164519883,7,30,0.8315413775987197,1.0,0.5,0.1627154783163599,1.0,3,True,0.8423203331615908
2019,Religious Studies,0.8217590485830243,7,42,0.791005170618871,1.0,0.5,0.1497882004039901,1.0,1,True,0.791005170618871
2019,Education for Sustainability,0.8636434035844767,7,34,0.9035396380500827,1.0,0.812720848056537,0.07123204932767843,1.0,3,True,0.90374828488316
2019,Business Studies,0.8536164141256138,12,60,0.8758823164880053,0.964285714285714,0.657894736842105,0.08479386298648049,1.0,4,True,0.852982294221616
2019,Chemistry,0.9048562633257502,10,37,0.8433141543103277,0.952380952380952,0.723500457875458,0.08372934591017847,1.0,4,True,0.8553044277525298
2019,Classical Studies,0.8949470957587199,6,32,0.9128390158202877,1.0,0.832707271263751,0.06395799052567729,1.0,4,True,0.9107545262730243
2019,Economics,0.9108002537307898,6,29,0.8975072518958699,0.960902733630006,0.829802462066991,0.05619252589555915,1.0,3,True,0.8968351172370315
2019,Accounting,0.8927015440057487,8,34,0.8504294762412152,1.0,0.5,0.16095014340182867,1.0,4,True,0.8530720632757668
2019,Earth and Space Science,0.930217157411667,9,36,0.9534781049411113,1.0,0.895140186915888,0.04608655478821258,1.0,8,True,0.9534781049411113
2019,Music Studies,0.8863406166877003,15,84,0.8117528663190328,1.0,0.708333333333333,0.09643416859670878,1.0,4,True,0.814098984807819
2019,Geography,0.8931109525694486,11,40,0.9048969547897527,0.960943969086393,0.837278106508876,0.03711185931381276,1.0,5,True,0.9078409216457747
2019,History,0.931648557050489,9,46,0.8889705906482835,0.949309478970496,0.824133148404993,0.0505388855291702,1.0,4,True,0.889826330078368
2019,Design (Practical Art),0.9109943345701698,6,34,0.9024818736287518,1.0,0.843556823585354,0.06079648141613955,1.0,3,True,0.9101227177972522
2019,Painting (Practical Art),0.8905560521610142,7,38,0.8747707268752004,1.0,0.80952380952381,0.06436668167286436,1.0,2,True,0.8850379061792143
2019,Photography (Practical Art),0.912507016553315,6,34,0.8863108936116509,1.0,0.75,0.0829459551876847,1.0,2,True,0.9012135090108963
2019,Printmaking (Practical Art),0.8679667696969644,6,34,0.8592236002980572,0.877551020408163,0.8,0.030483913321886973,1.0,0,True,0.8572340167967002
2019,Sculpture (Practical Art),0.8625524472380014,11,54,0.8370711105359583,1.0,0.5,0.13734546473521808,1.0,3,True,0.8269593368195832
2019,Health Education,0.9429424974956943,11,50,0.9107991451974478,1.0,0.8,0.05896997994363698,1.0,5,True,0.9106056135212696
2019,Home Economics,0.908672859870231,8,38,0.9142519420862185,1.0,0.875,0.040786311331905085,1.0,5,True,0.9136235287218684
2019,English,0.9182640587177365,9,35,0.9052135544175521,0.950963814677038,0.863447673148351,0.0302307311215835,1.0,4,True,0.9055572079972753
2019,History of Art,0.8968544448648924,10,40,0.9035696443062647,1.0,0.823327615780446,0.06647916644417401,1.0,5,True,0.9035696443062647
2019,Media Studies,0.764041158631771,13,49,0.9110108746145038,1.0,0.75,0.07165527470273957,1.0,6,True,0.9107851141311408
2019,Physical Education,0.8574376258354416,18,70,0.9019242948353562,1.0,0.810344827586207,0.045984605414238,1.0,8,True,0.9022791109836588
2019,Latin,0.7345504258614014,6,27,0.699351529229578,0.792682926829268,0.6,0.08671277282857745,1.0,0,True,0.7196003785434679
2019,Drama,0.8792473827519564,12,54,0.8385548385015312,1.0,0.5,0.13821936142185356,1.0,4,True,0.8324224129563054
2019,Physics,0.9076848637020315,11,42,0.9034594725146277,1.0,0.832218649517685,0.05861016672549503,1.0,6,True,0.9036586302748653
2019,Agriculture & Horticulture,0.9117265825502358,5,24,0.9125142606503156,0.930992736077482,0.894347240915209,0.01755268293645316,1.0,3,True,0.9117265825502358
2019,Chinese,0.7019955629301383,5,24,0.6994770579490659,0.871832358674464,0.568471337579618,0.15746456690981772,1.0,0,True,0.7019955629301383
2019,Cook Islands Maori,0.6506933427959146,5,24,0.6479168406111716,0.703389830508475,0.594827586206897,0.04661136737966775,1.0,0,True,0.6506933427959146
2019,French,0.7968319641630108,5,24,0.7923190916878611,0.918330308529946,0.688539741219963,0.11428569587787236,1.0,2,True,0.7968319641630108
2019,German,0.767052475135087,5,24,0.7641254781704999,0.892,0.666666666666667,0.11690387059407337,1.0,0,True,0.7670524751350872
2019,Japanese,0.7890446971609514,5,24,0.7869775231877321,0.898336414048059,0.702380952380952,0.09954275792497035,1.0,0,True,0.7890446971609514
2019,Korean,0.6573928843334086,5,24,0.6540101699375894,0.798076923076923,0.548387096774194,0.11994046978292233,1.0,0,True,0.6573928843334086
2019,Spanish,0.8228456465622145,5,24,0.8201923528505018,0.938172043010753,0.724343675417661,0.10333526405259968,1.0,2,True,0.8228456465622142
2019,Calculus,0.9261709734907618,13,47,0.8927983438341148,1.0,0.796930870083433,0.05731069907764065,1.0,6,True,0.894698327839518
2019,Statistics,0.9474910804553719,11,44,0.9121177013823005,0.974122696288816,0.75,0.05962763371926167,1.0,8,True,0.9121177013823005
2019,Dance,0.8655332476985236,11,52,0.857277618338716,1.0,0.726977950713359,0.09833274290227233,1.0,4,True,0.8538396404693972
2019,Social Studies,0.9509607278601514,8,40,0.914981610161529,0.973551637279597,0.84988038277512,0.0510190605378201,1.0,5,True,0.9138940176821911
2019,Biology,0.9007491460410743,11,39,0.8420356127947932,0.949314730213607,0.666666666666667,0.08410808199743565,1.0,3,True,0.853324951395025
2019,Technology/Hangarau,0.9104512480450265,17,78,0.8871331451857524,1.0,0.694444444444444,0.09237100889335974,1.0,7,True,0.8799335308340511
2019,Construction and Mechanical Technologies,0.8667378479588388,8,38,0.8759693063524994,1.0,0.80083857442348,0.06597199459636842,1.0,2,True,0.8744019871536507
2019,Design and Visual Communication,0.8983381658375397,6,34,0.8803251843440476,0.965795328142381,0.8,0.0565080056698439,1.0,2,True,0.8752975288264987
2019,Digital Technologies,0.9186779854883307,23,102,0.8542378737066316,1.0,0.716216216216216,0.06989062576282383,1.0,5,False,0.8540213793335448
2019,Processing Technologies,0.3481839708241134,2,10,0.8289970496294474,0.862219451371571,0.795774647887324,0.04698357111831857,0.4166666666666667,0,True,0.8356415299778721
2019,Te Reo Māori,0.9238117699072933,8,44,0.8774365603335291,0.968715697036224,0.8125,0.05871006561531701,1.0,3,True,0.8793915282597831
2019,Tongan,0.785511990757188,5,24,0.789424844460234,0.847826086956522,0.747747747747748,0.043199370817893344,1.0,0,True,0.7855119907571882
2019,Te Reo Rangatira,0.859268534550269,9,36,0.8789479832082097,0.936305732484077,0.807692307692308,0.04371938960283501,1.0,4,True,0.8736692807536555
2019,Hauora,0.23737373737373738,2,6,0.9494949494949495,0.954545454545455,0.944444444444444,0.00714249273925873,0.25,2,True,0.9494949494949495
2019,Science/Pūtaiao,0.14583333333333334,1,4,0.875,0.875,0.875,,0.16666666666666666,0,True,0.875
2019,New Zealand Sign Language,0.6770833333333334,4,20,0.8203125,0.875,0.78125,0.039322054350368486,0.8333333333333334,0,True,0.8125
2019,Tikanga ā-Iwi,0.8911349067599068,10,40,0.8763476107226108,1.0,0.75,0.07215980689183187,1.0,4,True,0.8763476107226108
2019,Ngā Mahi a te Rēhia,0.08333333333333333,1,4,1.0,1.0,1.0,,0.16666666666666666,1,True,1.0
2019,Ngā Toi Puoro,0.08333333333333333,1,4,1.0,1.0,1.0,,0.16666666666666666,1,True,1.0
2019,Psychology,0.7819032933650568,5,22,0.8577889453389413,0.944987775061125,0.821428571428571,0.04963714160803931,0.9166666666666666,1,True,0.8529854109436982
2019,Digital Technologies and Hangarau Matihiko,0.8600904482661469,10,45,0.8770921834048693,0.932150313152401,0.823435843054083,0.035878137078595315,1.0,2,True,0.871193280059542
2020,Religious Studies,0.8219849666849023,6,36,0.7979899777899347,1.0,0.5,0.16247394354735153,1.0,1,True,0.7979899777899349
2020,Education for Sustainability,0.8809465295685862,7,34,0.9133798344893805,1.0,0.854838709677419,0.06230824740595165,1.0,3,True,0.9159622561660609
2020,Business Studies,0.8465547099603222,14,66,0.8143452115671839,0.973958333333333,0.5,0.15061643281984335,1.0,3,True,0.8045889503404439
2020,Chemistry,0.8911893292237415,9,34,0.8557346343277504,1.0,0.717033290201153,0.09875212988511418,1.0,4,True,0.8681860998347943
2020,Classical Studies,0.8956340479106837,6,32,0.8311416289153236,0.952590420332356,0.5,0.17141508335072286,1.0,3,True,0.8172217797931688
2020,Economics,0.9227406127232634,6,29,0.9086601925656925,0.962455303933254,0.835328422344997,0.057887632437072886,1.0,4,True,0.9076695454166656
2020,Accounting,0.9014097804490507,8,35,0.8659630592401402,0.950268817204301,0.782508389261745,0.07041595838681851,1.0,3,True,0.8674474445627238
2020,Earth and Space Science,0.9094547665230758,7,28,0.9223897998769222,1.0,0.868060695780903,0.05538949584557894,1.0,3,True,0.9223897998769222
2020,Music Studies,0.8793365401080339,15,80,0.8189958686370248,1.0,0.695969773299748,0.11231443876034346,1.0,5,True,0.810852870940719
2020,Geography,0.8917764301181653,12,43,0.8998492629729525,0.949545596991539,0.852112676056338,0.03719834460660133,1.0,4,True,0.9019264381809081
2020,History,0.9246562483606854,9,46,0.8514710006398613,0.950050968399592,0.646341463414634,0.09933852595528332,1.0,4,True,0.8530396081668394
2020,Design (Practical Art),0.9135747578521168,6,34,0.9044566582038659,1.0,0.824977817213842,0.07235751090990819,1.0,3,True,0.9087042391886991
2020,Painting (Practical Art),0.8619290727765666,7,38,0.8140771477909341,1.0,0.5,0.15218068173385915,1.0,1,True,0.8321728865509289
2020,Photography (Practical Art),0.9182243956887065,7,38,0.9096474984312347,1.0,0.857142857142857,0.05566127788530722,1.0,3,True,0.9124217932675724
2020,Printmaking (Practical Art),0.8503333049471248,6,34,0.8853537548448753,1.0,0.789877300613497,0.07928710832837504,1.0,2,True,0.8572724447768229
2020,Sculpture (Practical Art),0.8739494794333503,9,46,0.8117751968712646,1.0,0.5,0.161874176035466,1.0,2,True,0.822983487406497
2020,Health Education,0.9273747916669017,11,50,0.8893106809289943,1.0,0.7,0.0985162412850884,1.0,5,True,0.9011308118120362
2020,Home Economics,0.9040699862199398,7,33,0.9153663009248573,1.0,0.871614301191766,0.043842603233721876,1.0,4,True,0.914670814365019
2020,English,0.9139488431632983,9,35,0.8981182632971358,0.951973051010587,0.841240875912409,0.037875168954079656,1.0,3,True,0.898331938190607
2020,History of Art,0.8840732329937834,8,32,0.8631153821548295,0.939678284182306,0.79695885509839,0.061283380019452806,1.0,3,True,0.8631153821548295
2020,Media Studies,0.9219483709584537,11,43,0.8888892446265397,0.95,0.840391401989092,0.03945052516544183,1.0,4,True,0.8927592117442961
2020,Physical Education,0.8444188481673819,18,70,0.8846809461866747,0.969387755102041,0.821428571428571,0.034982998651045163,1.0,6,True,0.8825859009022505
2020,Latin,0.7173160173160177,6,27,0.6855339105339108,0.757575757575758,0.583333333333333,0.07100338051618976,1.0,0,True,0.7024290524290527
2020,Drama,0.8726222792868765,16,72,0.7755562291851827,1.0,0.5,0.14022548225256934,1.0,3,True,0.7751638801691167
2020,Physics,0.9004183623999537,10,38,0.8955687430772354,1.0,0.811674008810573,0.07076355814173414,1.0,5,True,0.8985377907038674
2020,Agriculture & Horticulture,0.9096710115759813,5,24,0.9104174514848191,0.948398576512456,0.868888888888889,0.03742041159695441,1.0,3,True,0.9096710115759813
2020,Chinese,0.6973407146194349,5,24,0.6926811957613404,0.889269406392694,0.554621848739496,0.1738042125507674,1.0,0,True,0.6973407146194349
2020,Cook Islands Maori,0.7948574395035792,5,24,0.7829160830999067,0.921875,0.652777777777778,0.12424984831593194,1.0,1,True,0.7948574395035792
2020,French,0.7903678351025523,5,24,0.7848175082043841,0.922755741127349,0.684281842818428,0.12234989397368648,1.0,2,True,0.7903678351025523
2020,German,0.7583939624263943,5,24,0.7557965733443546,0.896929824561404,0.653846153846154,0.1280395532039869,1.0,0,True,0.7583939624263943
2020,Japanese,0.7773233584022531,5,24,0.7739558865714589,0.8916015625,0.694166666666667,0.10370714680771438,1.0,0,True,0.7773233584022531
2020,Korean,0.627847747707945,5,24,0.6291036083799242,0.73015873015873,0.551282051282051,0.06759802403388357,1.0,0,True,0.627847747707945
2020,Samoan,0.8449408782403901,5,24,0.8459612242111895,0.921933085501859,0.762686567164179,0.07154990257991939,1.0,2,True,0.84494087824039
2020,Spanish,0.7953415651763033,5,24,0.7901482163905422,0.922368421052632,0.693763919821826,0.11828627048962263,1.0,2,True,0.7953415651763032
2020,Calculus,0.8962995150175543,13,47,0.8785928385060674,1.0,0.771041599484037,0.0698961947374824,1.0,5,True,0.8772029911030832
2020,Statistics,0.9255353749689798,11,44,0.9216707583434803,1.0,0.8125,0.05631770381704321,1.0,6,True,0.9216707583434803
2020,Dance,0.8414719323398017,11,52,0.8085050885642127,1.0,0.666666666666667,0.10941231208045452,1.0,3,True,0.7933055908229445
2020,Social Studies,0.8788631705563823,8,40,0.8235847588763805,0.937313432835821,0.666666666666667,0.10208557383552214,1.0,2,True,0.820232618922493
2020,Biology,0.8526750656054892,10,36,0.8813576720638837,1.0,0.722222222222222,0.09532560679538585,1.0,5,True,0.8824019449808144
2020,Technology/Hangarau,0.9517424242066133,15,70,0.8633214324364701,0.967687074829932,0.5,0.11724121212649855,1.0,7,True,0.868393079847757
2020,Construction and Mechanical Technologies,0.9025731195702612,9,44,0.8622962477122296,0.9375,0.789772727272727,0.05633903909403653,1.0,3,True,0.8583958334483964
2020,Design and Visual Communication,0.8848118618422985,6,34,0.860017284533444,0.963505747126437,0.75,0.07275380731277155,1.0,2,True,0.8539297279103267
2020,Digital Technologies,0.9039829623679609,18,80,0.8593670545860221,1.0,0.655172413793103,0.08312365231223846,1.0,5,False,0.8591887353104818
2020,Processing Technologies,0.35232391482391473,2,10,0.8372235872235869,0.878992628992629,0.795454545454545,0.05907034535710749,0.4166666666666667,0,True,0.8455773955773953
2020,Te Reo Māori,0.895942421015969,8,44,0.8608090912453906,0.944037656903766,0.8125,0.048444371600475315,1.0,2,True,0.8629454345261155
2020,Tongan,0.8068564406724521,5,24,0.804900794339775,0.870503597122302,0.719512195121951,0.07086744442741055,1.0,0,True,0.806856440672452
2020,Te Reo Rangatira,0.85838761021395,9,36,0.8736501787771205,0.937888198757764,0.8,0.05223826790240178,1.0,4,True,0.867982628397577
2020,Hauora,0.14144736842105263,2,6,0.8157894736842105,1.0,0.631578947368421,0.26051302464767545,0.25,1,True,0.8157894736842105
2020,Science/Pūtaiao,0.08333333333333333,1,4,1.0,1.0,1.0,,0.16666666666666666,1,True,1.0
2020,New Zealand Sign Language,0.5277777777777777,4,20,0.9166666666666665,1.0,0.833333333333333,0.0962250448649378,0.8333333333333334,2,True,0.9333333333333332
2020,Tikanga ā-Iwi,0.7680555555555554,10,40,0.8108333333333334,1.0,0.5,0.18970615679499161,1.0,3,True,0.8108333333333334
2020,Ngā Mahi a te Rēhia,0.57996632996633,5,20,0.795959595959596,1.0,0.5,0.19180618682608974,0.8333333333333334,1,True,0.795959595959596
2020,Ngā Toi Puoro,0.41875,4,16,0.878125,1.0,0.7,0.14803399102908768,0.6666666666666666,2,True,0.878125
2020,Psychology,0.775982670841466,5,22,0.853230626419997,0.940226171243942,0.829013678905688,0.048697556862674275,0.9166666666666666,1,True,0.8465265500088722
2020,Digital Technologies and Hangarau Matihiko,0.815502879077279,10,45,0.833000411941818,0.927650429799427,0.766129032258065,0.04939953288574332,1.0,1,True,0.8234174348534187
2020,Te Ao Haka,0.10416666666666667,1,5,0.5,0.5,0.5,,0.20833333333333334,0,True,0.5
2021,Religious Studies,0.8200470008501206,5,30,0.8560376006800965,1.0,0.81369710467706,0.08070116222443129,1.0,1,True,0.8560376006800965
2021,Education for Sustainability,0.9068376296948831,5,24,0.9080611290500806,0.961538461538462,0.871890547263682,0.0331145968901648,1.0,2,True,0.9068376296948831
2021,Business Studies,0.8661804623613735,12,57,0.8923968670449746,1.0,0.850765979926043,0.04397548496310942,1.0,4,True,0.883161229724406
2021,Chemistry,0.8561108475562493,11,41,0.8307480950858434,1.0,0.555555555555556,0.12459601871139413,1.0,2,True,0.8418943220698968
2021,Classical Studies,0.8696312349546066,5,26,0.8696571075838688,0.896551724137931,0.831476720936875,0.030316280014890853,1.0,0,True,0.866696272337858
2021,Economics,0.8838325554927607,6,29,0.8755351847801673,0.910911602209945,0.841409691629956,0.02875108753031547,1.0,1,True,0.8765182686198634
2021,Accounting,0.8721841014851023,9,39,0.8698453107571654,1.0,0.795871559633028,0.06387876512537825,1.0,3,True,0.8682109055044999
2021,Earth and Space Science,0.8935521957178096,8,32,0.8576641467883572,1.0,0.5,0.14998364456765176,1.0,3,True,0.8576641467883572
2021,Music Studies,0.840198105713363,14,76,0.7948049907630184,1.0,0.5,0.13585557602733137,1.0,3,True,0.7770223799811378
2021,Geography,0.8564313797531947,9,34,0.8994260672842831,1.0,0.858880778588808,0.04069218761484424,1.0,2,True,0.9048346729482201
2021,History,0.8852696681668113,9,46,0.8528291434475785,0.9125,0.795454545454545,0.04350181241497744,1.0,2,True,0.8526515484170921
2021,Design (Practical Art),0.8549556283099745,4,26,0.8475311414035758,0.861729673744174,0.829429960229783,0.013515511576123651,1.0,0,True,0.8529921153807289
2021,Painting (Practical Art),0.860006780699654,7,38,0.8916811773342512,1.0,0.83641975308642,0.07508542188760556,1.0,2,True,0.8857551681610029
2021,Photography (Practical Art),0.8807031912754656,7,38,0.8905131872417874,1.0,0.86,0.049020901184928786,1.0,1,True,0.8891986114815145
2021,Printmaking (Practical Art),0.8313732529183319,5,30,0.7719681451938409,0.890625,0.5,0.15510286683065208,1.0,0,True,0.7860452287193583
2021,Sculpture (Practical Art),0.8694040736319025,8,42,0.9222995340971663,1.0,0.838028169014085,0.0685307753474056,1.0,4,True,0.9022349233630992
2021,Health Education,0.8996174110398294,7,33,0.856724595401001,1.0,0.5,0.16175292519520662,1.0,3,True,0.866388420150179
2021,Home Economics,0.9310462738013648,10,48,0.9242296879024288,1.0,0.885714285714286,0.03371516302419845,1.0,7,True,0.9241393989418336
2021,English,0.8946795001694321,9,35,0.8845221403870426,0.931862657890055,0.837239436619718,0.024831520170476108,1.0,2,True,0.8846023733049417
2021,History of Art,0.8398180828559139,8,32,0.8306124619141309,0.86875,0.796754250386399,0.024110171551417425,1.0,0,True,0.8306124619141309
2021,Media Studies,0.7366356124200899,12,46,0.8939082891488798,1.0,0.833333333333333,0.05213616912828717,1.0,2,True,0.8892035286892481
2021,Physical Education,0.8043555090484992,18,70,0.9021205954172492,1.0,0.833333333333333,0.04887759957802903,1.0,6,True,0.900116688540487
2021,Latin,0.7041479970242152,6,27,0.6670426150561082,0.8,0.543478260869565,0.10895412344117654,1.0,0,True,0.6862958041181428
2021,Drama,0.8775475482931417,13,58,0.8822284443078453,1.0,0.766199226305609,0.07690246267154408,1.0,3,True,0.8825548693799052
2021,Physics,0.8785225170184767,10,39,0.8722079725098435,1.0,0.819097010372178,0.052003400354898165,1.0,1,True,0.8743054688399334
2021,Agriculture & Horticulture,0.8959893410749866,5,24,0.8968998197896951,0.927152317880795,0.864814814814815,0.029178284012439028,1.0,2,True,0.8959893410749866
2021,Chinese,0.6446962985977849,5,24,0.6442503990309294,0.741686460807601,0.569421487603306,0.08701006269392893,1.0,0,True,0.6446962985977849
2021,Cook Islands Maori,0.7971322705686191,5,24,0.7930247575236521,0.852272727272727,0.720338983050848,0.056417404886409846,1.0,0,True,0.7971322705686191
2021,French,0.7651221930704315,5,24,0.762449587475635,0.85180412371134,0.681262729124236,0.08119126919975933,1.0,0,True,0.7651221930704315
2021,German,0.761096872631537,5,24,0.7619423059023763,0.845454545454546,0.679245283018868,0.07380425242851332,1.0,0,True,0.761096872631537
2021,Japanese,0.7580824177517065,5,24,0.7573340470572422,0.826612903225807,0.705372616984402,0.05560713785106581,1.0,0,True,0.7580824177517065
