subject,academic_year,standard_number,standard_version,weight_excellence_raw,weight_excellence_sanitized,penalized_one,effective_credits
Drama,2019,91518,1,0.942446043165468,0.942446043165468,False,4
Drama,2019,91514,1,0.933139534883721,0.933139534883721,False,4
Drama,2019,91519,1,0.868852459016394,0.868852459016394,False,5
Drama,2019,91513,2,0.847842401500938,0.847842401500938,False,5
Drama,2019,91516,1,0.837301587301587,0.837301587301587,False,4
Drama,2019,91512,2,0.833457111028593,0.833457111028593,False,2
Physics,2019,91523,1,0.942518118516413,0.942518118516413,False,4
Physics,2019,91526,1,0.917763767847209,0.917763767847209,False,6
Physics,2019,91524,1,0.908569940088565,0.908569940088565,False,6
Physics,2019,91525,1,0.907407407407408,0.907407407407408,False,3
Physics,2019,91527,2,0.866935483870968,0.866935483870968,False,3
Physics,2019,91521,1,0.866666666666667,0.866666666666667,False,2
Agriculture & Horticulture,2019,91531,1,0.930992736077482,0.930992736077482,False,4
Agriculture & Horticulture,2019,91532,1,0.92809364548495,0.92809364548495,False,5
Agriculture & Horticulture,2019,91530,1,0.914364640883978,0.914364640883978,False,5
Agriculture & Horticulture,2019,91528,1,0.894773039889959,0.894773039889959,False,4
Agriculture & Horticulture,2019,91529,1,0.894347240915209,0.894347240915209,False,6
Chinese,2019,91533,1,0.871832358674464,0.871832358674464,False,5
Chinese,2019,91536,1,0.870582617000955,0.870582617000955,False,5
Chinese,2019,91534,1,0.608510638297872,0.608510638297872,False,3
Chinese,2019,91535,1,0.57798833819242,0.57798833819242,False,6
Chinese,2019,91537,1,0.568471337579618,0.568471337579618,False,5
Cook Islands Maori,2019,91541,1,0.703389830508475,0.703389830508475,False,5
Cook Islands Maori,2019,91538,1,0.686440677966102,0.686440677966102,False,5
Cook Islands Maori,2019,91540,1,0.642857142857143,0.642857142857143,False,6
Cook Islands Maori,2019,91539,1,0.612068965517241,0.612068965517241,False,3
Cook Islands Maori,2019,91542,1,0.594827586206897,0.594827586206897,False,5
French,2019,91546,1,0.918330308529946,0.918330308529946,False,5
French,2019,91543,1,0.914370078740157,0.914370078740157,False,5
French,2019,91545,1,0.732233502538071,0.732233502538071,False,6
French,2019,91544,1,0.708121827411168,0.708121827411168,False,3
French,2019,91547,1,0.688539741219963,0.688539741219963,False,5
German,2019,91551,1,0.892,0.892,False,5
German,2019,91548,1,0.891732283464567,0.891732283464567,False,5
German,2019,91552,1,0.689956331877729,0.689956331877729,False,5
German,2019,91549,1,0.680272108843537,0.680272108843537,False,3
German,2019,91550,1,0.666666666666667,0.666666666666667,False,6
Japanese,2019,91553,1,0.898336414048059,0.898336414048059,False,5
Japanese,2019,91556,1,0.893058161350844,0.893058161350844,False,5
Japanese,2019,91557,1,0.721238938053097,0.721238938053097,False,5
Japanese,2019,91554,1,0.719873150105708,0.719873150105708,False,3
Japanese,2019,91555,1,0.702380952380952,0.702380952380952,False,6
Korean,2019,91561,1,0.798076923076923,0.798076923076923,False,5
Korean,2019,91558,1,0.769230769230769,0.769230769230769,False,5
Korean,2019,91562,1,0.59375,0.59375,False,5
Korean,2019,91559,1,0.560606060606061,0.560606060606061,False,3
Korean,2019,91560,1,0.548387096774194,0.548387096774194,False,6
Spanish,2019,91571,1,0.938172043010753,0.938172043010753,False,5
Spanish,2019,91568,1,0.926666666666667,0.926666666666667,False,5
Spanish,2019,91569,1,0.75609756097561,0.75609756097561,False,3
Spanish,2019,91570,1,0.755681818181818,0.755681818181818,False,6
Spanish,2019,91572,1,0.724343675417661,0.724343675417661,False,5
Calculus,2019,91576,1,0.942307692307692,0.942307692307692,False,2
Calculus,2019,91577,1,0.93736518997843,0.93736518997843,False,5
Calculus,2019,91578,1,0.934127079095369,0.934127079095369,False,6
Calculus,2019,91579,1,0.920655089651278,0.920655089651278,False,6
Calculus,2019,91576,2,0.919156922188538,0.919156922188538,False,2
Calculus,2019,91587,1,0.896551724137931,0.896551724137931,False,3
Statistics,2019,91584,1,0.974122696288816,0.974122696288816,False,4
Statistics,2019,91580,1,0.95,0.95,False,4
Statistics,2019,91586,1,0.947191011235955,0.947191011235955,False,4
Statistics,2019,91582,1,0.941176470588235,0.941176470588235,False,4
Statistics,2019,91581,1,0.9375,0.9375,False,4
Statistics,2019,91585,1,0.934956304619226,0.934956304619226,False,4
Dance,2019,91595,1,0.942028985507247,0.942028985507247,False,4
Dance,2019,91594,1,0.937923250564334,0.937923250564334,False,4
Dance,2019,91591,1,0.852941176470588,0.852941176470588,False,4
Dance,2019,91593,1,0.847560975609756,0.847560975609756,False,4
Dance,2019,91588,1,0.806372549019608,0.806372549019608,False,8
Social Studies,2019,91598,1,0.973551637279597,0.973551637279597,False,4
Social Studies,2019,91597,1,0.970588235294118,0.970588235294118,False,6
Social Studies,2019,91599,1,0.954545454545455,0.954545454545455,False,6
Social Studies,2019,91600,1,0.9375,0.9375,False,4
Social Studies,2019,91596,1,0.907012195121951,0.907012195121951,False,4
Biology,2019,91606,1,0.949314730213607,0.949314730213607,False,4
Biology,2019,91603,1,0.946774831816383,0.946774831816383,False,5
Biology,2019,91605,1,0.945374633737966,0.945374633737966,False,4
Biology,2019,91601,1,0.857142857142857,0.857142857142857,False,4
Biology,2019,91601,2,0.847115997450606,0.847115997450606,False,4
Biology,2019,91607,2,0.829437490574574,0.829437490574574,False,3
Technology/Hangarau,2019,91617,1,0.975633528265107,0.975633528265107,False,4
Technology/Hangarau,2019,91612,1,0.952669902912621,0.952669902912621,False,4
Technology/Hangarau,2019,91613,1,0.914342629482072,0.914342629482072,False,4
Technology/Hangarau,2019,91615,1,0.889473684210526,0.889473684210526,False,4
Technology/Hangarau,2019,91608,3,0.866951379763469,0.866951379763469,False,4
Technology/Hangarau,2019,91614,1,0.863636363636364,0.863636363636364,False,4
Construction and Mechanical Technologies,2019,91624,1,0.918918918918919,0.918918918918919,False,3
Construction and Mechanical Technologies,2019,91625,1,0.896551724137931,0.896551724137931,False,3
Construction and Mechanical Technologies,2019,91620,1,0.894757744241462,0.894757744241462,False,6
Construction and Mechanical Technologies,2019,91622,1,0.856505102040816,0.856505102040816,False,4
Construction and Mechanical Technologies,2019,91623,1,0.82991452991453,0.82991452991453,False,4
Construction and Mechanical Technologies,2019,91621,2,0.810267857142857,0.810267857142857,False,4
Design and Visual Communication,2019,91627,1,0.965795328142381,0.965795328142381,False,4
Design and Visual Communication,2019,91631,1,0.911716171617162,0.911716171617162,False,6
Design and Visual Communication,2019,91630,2,0.889140271493213,0.889140271493213,False,6
Design and Visual Communication,2019,91629,1,0.86529933481153,0.86529933481153,False,6
Design and Visual Communication,2019,91628,1,0.85,0.85,False,2
Digital Technologies,2019,91636,1,0.93956043956044,0.93956043956044,False,4
Digital Technologies,2019,91641,2,0.9375,0.9375,False,4
Digital Technologies,2019,91634,1,0.928571428571429,0.928571428571429,False,4
Digital Technologies,2019,91632,1,0.909961685823755,0.909961685823755,False,4
Digital Technologies,2019,91634,3,0.899038461538462,0.899038461538462,False,4
Digital Technologies,2019,91640,1,0.897435897435898,0.897435897435898,False,4
Processing Technologies,2019,91643,1,0.862219451371571,0.862219451371571,False,6
Processing Technologies,2019,91644,1,0.795774647887324,0.795774647887324,False,4
Te Reo Māori,2019,91652,1,0.968715697036224,0.968715697036224,False,6
Te Reo Māori,2019,91653,1,0.929088277858177,0.929088277858177,False,6
Te Reo Māori,2019,91654,1,0.928571428571429,0.928571428571429,False,6
Te Reo Māori,2019,91650,1,0.884615384615385,0.884615384615385,False,4
Te Reo Māori,2019,91651,2,0.837384259259259,0.837384259259259,False,2
Tongan,2019,91682,1,0.847826086956522,0.847826086956522,False,5
Tongan,2019,91680,1,0.816666666666667,0.816666666666667,False,3
Tongan,2019,91683,1,0.784883720930233,0.784883720930233,False,5
Tongan,2019,91681,1,0.75,0.75,False,6
Tongan,2019,91679,1,0.747747747747748,0.747747747747748,False,5
Te Reo Rangatira,2019,91808,1,0.936305732484077,0.936305732484077,False,3
Te Reo Rangatira,2019,91806,1,0.923076923076923,0.923076923076923,False,4
Te Reo Rangatira,2019,91804,1,0.915540540540541,0.915540540540541,False,3
Te Reo Rangatira,2019,91805,1,0.911392405063291,0.911392405063291,False,4
Te Reo Rangatira,2019,91803,1,0.861111111111111,0.861111111111111,False,3
Te Reo Rangatira,2019,91809,1,0.857615894039735,0.857615894039735,False,6
Hauora,2019,91814,1,0.954545454545455,0.954545454545455,False,3
Hauora,2019,91813,1,0.944444444444444,0.944444444444444,False,3
Science/Pūtaiao,2019,91819,1,0.875,0.875,False,4
New Zealand Sign Language,2019,91823,1,0.875,0.875,False,3
New Zealand Sign Language,2019,91822,1,0.8125,0.8125,False,5
New Zealand Sign Language,2019,91824,1,0.8125,0.8125,False,6
New Zealand Sign Language,2019,91825,1,0.78125,0.78125,False,6
Tikanga ā-Iwi,2019,91833,1,0.961538461538462,0.961538461538462,False,4
Tikanga ā-Iwi,2019,91834,1,0.916666666666667,0.916666666666667,False,4
Tikanga ā-Iwi,2019,91832,1,0.90625,0.90625,False,4
Tikanga ā-Iwi,2019,91826,1,0.865384615384615,0.865384615384615,False,4
Tikanga ā-Iwi,2019,91827,1,0.863636363636364,0.863636363636364,False,4
Tikanga ā-Iwi,2019,91828,1,0.833333333333333,0.833333333333333,False,4
Ngā Mahi a te Rēhia,2019,91852,1,1.0,0.5,True,4
Ngā Toi Puoro,2019,91863,1,1.0,0.5,True,4
Psychology,2019,91876,1,0.944987775061125,0.944987775061125,False,3
Psychology,2019,91872,1,0.845708775313404,0.845708775313404,False,6
Psychology,2019,91874,1,0.842449464922711,0.842449464922711,False,6
Psychology,2019,91875,1,0.834370139968896,0.834370139968896,False,4
Psychology,2019,91873,1,0.821428571428571,0.821428571428571,False,3
Digital Technologies and Hangarau Matihiko,2019,91909,1,0.932150313152401,0.932150313152401,False,3
Digital Technologies and Hangarau Matihiko,2019,91908,1,0.93,0.93,False,3
Digital Technologies and Hangarau Matihiko,2019,91900,1,0.895095367847411,0.895095367847411,False,6
Digital Technologies and Hangarau Matihiko,2019,91905,1,0.894366197183099,0.894366197183099,False,4
Digital Technologies and Hangarau Matihiko,2019,91903,1,0.874843554443054,0.874843554443054,False,4
Digital Technologies and Hangarau Matihiko,2019,91901,1,0.869436201780415,0.869436201780415,False,3
Religious Studies,2020,91725,1,0.828857532999545,0.828857532999545,False,6
Religious Studies,2020,90825,2,0.8221076377699,0.8221076377699,False,6
Religious Studies,2020,90827,1,0.820497803806735,0.820497803806735,False,6
Religious Studies,2020,90826,2,0.816476892163429,0.816476892163429,False,6
Education for Sustainability,2020,90831,1,0.913793103448276,0.913793103448276,False,5
Education for Sustainability,2020,90828,2,0.891246684350133,0.891246684350133,False,6
Education for Sustainability,2020,90832,1,0.871794871794872,0.871794871794872,False,5
Education for Sustainability,2020,91735,2,0.861985472154964,0.861985472154964,False,4
Education for Sustainability,2020,91736,1,0.854838709677419,0.854838709677419,False,4
Business Studies,2020,91381,1,0.973958333333333,0.973958333333333,False,4
Business Studies,2020,91379,1,0.954235361000569,0.954235361000569,False,4
Business Studies,2020,91380,1,0.947593582887701,0.947593582887701,False,4
Business Studies,2020,91385,2,0.890939597315436,0.890939597315436,False,3
Business Studies,2020,91870,1,0.881024096385542,0.881024096385542,False,4
Business Studies,2020,91383,2,0.872416250890948,0.872416250890948,False,3
Chemistry,2020,91390,1,0.94879786286732,0.94879786286732,False,5
Chemistry,2020,91392,1,0.922555043522785,0.922555043522785,False,5
Chemistry,2020,91391,1,0.918959172945506,0.918959172945506,False,5
Chemistry,2020,91388,1,0.833333333333333,0.833333333333333,False,3
Chemistry,2020,91387,1,0.832868108862526,0.832868108862526,False,4
Chemistry,2020,91389,2,0.80275553462082,0.80275553462082,False,2
Classical Studies,2020,91394,1,0.952590420332356,0.952590420332356,False,4
Classical Studies,2020,91396,1,0.94179651695692,0.94179651695692,False,6
Classical Studies,2020,91395,1,0.932410423452769,0.932410423452769,False,4
Classical Studies,2020,91398,2,0.832112510987401,0.832112510987401,False,6
Classical Studies,2020,91397,1,0.827939901762496,0.827939901762496,False,4
Economics,2020,91400,1,0.962455303933254,0.962455303933254,False,4
Economics,2020,91403,1,0.959306706857574,0.959306706857574,False,6
Economics,2020,91399,1,0.934240362811792,0.934240362811792,False,4
Economics,2020,91402,1,0.923076923076923,0.923076923076923,False,5
Economics,2020,91402,2,0.837553436369615,0.837553436369615,False,5
Accounting,2020,91408,1,0.950268817204301,0.950268817204301,False,4
Accounting,2020,91404,1,0.944444444444444,0.944444444444444,False,4
Accounting,2020,91406,1,0.933237271853987,0.933237271853987,False,5
Accounting,2020,91407,1,0.882352941176471,0.882352941176471,False,5
Accounting,2020,91407,2,0.834252450980392,0.834252450980392,False,5
Accounting,2020,91409,2,0.805768364127986,0.805768364127986,False,1
Earth and Space Science,2020,91413,1,0.979548660084626,0.979548660084626,False,4
Earth and Space Science,2020,91414,1,0.959677419354839,0.959677419354839,False,4
Earth and Space Science,2020,91410,2,0.892444101773323,0.892444101773323,False,4
Earth and Space Science,2020,91415,1,0.88209796272215,0.88209796272215,False,4
Earth and Space Science,2020,91412,1,0.874899759422614,0.874899759422614,False,4
Earth and Space Science,2020,91411,1,0.868060695780903,0.868060695780903,False,4
Music Studies,2020,91420,1,0.952631578947369,0.952631578947369,False,4
Music Studies,2020,91423,1,0.926315789473684,0.926315789473684,False,4
Music Studies,2020,91421,1,0.91156462585034,0.91156462585034,False,4
Music Studies,2020,91418,1,0.833333333333333,0.833333333333333,False,4
Music Studies,2020,91416,1,0.826086956521739,0.826086956521739,False,8
Geography,2020,91429,1,0.949545596991539,0.949545596991539,False,4
Geography,2020,91428,1,0.947368421052632,0.947368421052632,False,3
Geography,2020,91427,1,0.945889698231009,0.945889698231009,False,4
Geography,2020,91426,1,0.94469696969697,0.94469696969697,False,4
Geography,2020,91431,1,0.9,0.9,False,3
Geography,2020,91430,1,0.9,0.9,False,5
History,2020,91438,1,0.950050968399592,0.950050968399592,False,6
History,2020,91437,1,0.947368421052632,0.947368421052632,False,5
History,2020,91436,1,0.94144678327898,0.94144678327898,False,4
History,2020,91439,1,0.915022761760243,0.915022761760243,False,6
History,2020,91435,2,0.832892780439452,0.832892780439452,False,3
Design (Practical Art),2020,91445,1,0.973684210526316,0.973684210526316,False,4
Design (Practical Art),2020,91455,1,0.918898433552299,0.918898433552299,False,14
Design (Practical Art),2020,91440,1,0.87406015037594,0.87406015037594,False,4
Design (Practical Art),2020,91450,2,0.835119337554798,0.835119337554798,False,2
Painting (Practical Art),2020,91456,1,0.882840955078915,0.882840955078915,False,14
Painting (Practical Art),2020,91441,2,0.835443037974684,0.835443037974684,False,4
Painting (Practical Art),2020,91446,1,0.833333333333333,0.833333333333333,False,4
Painting (Practical Art),2020,91451,2,0.82570944515036,0.82570944515036,False,2
Photography (Practical Art),2020,91452,1,0.96875,0.96875,False,4
Photography (Practical Art),2020,91457,1,0.920189818809318,0.920189818809318,False,14
Photography (Practical Art),2020,91442,2,0.880333951762523,0.880333951762523,False,4
Photography (Practical Art),2020,91452,2,0.879196113074205,0.879196113074205,False,2
Printmaking (Practical Art),2020,91448,1,0.961538461538462,0.961538461538462,False,4
Printmaking (Practical Art),2020,91443,1,0.868421052631579,0.868421052631579,False,4
Printmaking (Practical Art),2020,91448,2,0.848,0.848,False,4
Printmaking (Practical Art),2020,91453,2,0.844285714285714,0.844285714285714,False,4
Printmaking (Practical Art),2020,91458,1,0.789877300613497,0.789877300613497,False,8
Sculpture (Practical Art),2020,91855,1,0.928571428571429,0.928571428571429,False,4
Sculpture (Practical Art),2020,91459,1,0.863333333333333,0.863333333333333,False,14
Sculpture (Practical Art),2020,91454,1,0.862903225806452,0.862903225806452,False,4
Sculpture (Practical Art),2020,91444,1,0.861111111111111,0.861111111111111,False,2
Health Education,2020,91462,1,0.971327572663001,0.971327572663001,False,5
Health Education,2020,91465,1,0.95221843003413,0.95221843003413,False,5
Health Education,2020,91461,1,0.928571428571429,0.928571428571429,False,5
Health Education,2020,91461,2,0.889389534883721,0.889389534883721,False,5
Health Education,2020,91464,2,0.887365042311059,0.887365042311059,False,4
Home Economics,2020,91471,1,0.934880239520958,0.934880239520958,False,4
Home Economics,2020,91470,1,0.918803418803419,0.918803418803419,False,4
Home Economics,2020,91467,1,0.914572864321608,0.914572864321608,False,5
Home Economics,2020,91466,2,0.89,0.89,False,5
Home Economics,2020,91468,1,0.877693282636249,0.877693282636249,False,5
Home Economics,2020,91469,1,0.871614301191766,0.871614301191766,False,1
English,2020,91474,1,0.951973051010587,0.951973051010587,False,4
English,2020,91473,1,0.943404393463911,0.943404393463911,False,4
English,2020,91472,1,0.939617083946981,0.939617083946981,False,4
English,2020,91477,1,0.892555331991952,0.892555331991952,False,3
English,2020,91475,1,0.87999865356133,0.87999865356133,False,6
English,2020,91480,1,0.879045401629802,0.879045401629802,False,3
History of Art,2020,91482,1,0.939678284182306,0.939678284182306,False,4
History of Art,2020,91484,1,0.935361216730038,0.935361216730038,False,4
History of Art,2020,91483,1,0.928400954653938,0.928400954653938,False,4
History of Art,2020,91489,1,0.848024316109423,0.848024316109423,False,4
History of Art,2020,91487,1,0.833812949640288,0.833812949640288,False,4
History of Art,2020,91485,1,0.819161676646707,0.819161676646707,False,4
Media Studies,2020,91495,1,0.95,0.95,False,6
Media Studies,2020,91490,1,0.949781659388646,0.949781659388646,False,4
Media Studies,2020,91493,1,0.922879908935686,0.922879908935686,False,4
Media Studies,2020,91494,1,0.916666666666667,0.916666666666667,False,4
Media Studies,2020,91497,2,0.880506091846298,0.880506091846298,False,3
Media Studies,2020,91492,1,0.8759765625,0.8759765625,False,3
Physical Education,2020,91504,1,0.969387755102041,0.969387755102041,False,3
Physical Education,2020,91502,1,0.933333333333333,0.933333333333333,False,4
Physical Education,2020,91789,1,0.916666666666667,0.916666666666667,False,4
Physical Education,2020,91504,2,0.907200229489386,0.907200229489386,False,3
Physical Education,2020,91505,2,0.904712260216847,0.904712260216847,False,4
Physical Education,2020,91789,2,0.904359840343875,0.904359840343875,False,4
Latin,2020,91506,1,0.757575757575758,0.757575757575758,False,6
Latin,2020,91507,1,0.742857142857143,0.742857142857143,False,5
Latin,2020,91508,1,0.728571428571429,0.728571428571429,False,6
Latin,2020,91509,1,0.681818181818182,0.681818181818182,False,4
Latin,2020,91511,1,0.619047619047619,0.619047619047619,False,3
Drama,2020,91514,1,0.938811188811189,0.938811188811189,False,4
Drama,2020,91518,1,0.933823529411765,0.933823529411765,False,4
Drama,2020,91519,2,0.850334448160535,0.850334448160535,False,5
Drama,2020,91516,2,0.839285714285714,0.839285714285714,False,4
Drama,2020,91513,2,0.837321792260693,0.837321792260693,False,5
Drama,2020,91512,2,0.828485885372113,0.828485885372113,False,2
Physics,2020,91523,1,0.936589480141083,0.936589480141083,False,4
Physics,2020,91524,1,0.92380887185104,0.92380887185104,False,6
Physics,2020,91526,1,0.913536137198857,0.913536137198857,False,6
Physics,2020,91525,1,0.875,0.875,False,3
Physics,2020,91527,2,0.852371409485638,0.852371409485638,False,3
Physics,2020,91521,1,0.828749247139129,0.828749247139129,False,2
Agriculture & Horticulture,2020,91532,1,0.948398576512456,0.948398576512456,False,5
Agriculture & Horticulture,2020,91530,1,0.932624113475177,0.932624113475177,False,5
Agriculture & Horticulture,2020,91531,1,0.930809399477807,0.930809399477807,False,4
Agriculture & Horticulture,2020,91529,1,0.871366279069767,0.871366279069767,False,6
Agriculture & Horticulture,2020,91528,1,0.868888888888889,0.868888888888889,False,4
Chinese,2020,91533,1,0.889269406392694,0.889269406392694,False,5
Chinese,2020,91536,1,0.876417233560091,0.876417233560091,False,5
Chinese,2020,91534,1,0.574650077760498,0.574650077760498,False,3
Chinese,2020,91535,1,0.568447412353923,0.568447412353923,False,6
Chinese,2020,91537,1,0.554621848739496,0.554621848739496,False,5
Cook Islands Maori,2020,91538,1,0.921875,0.921875,False,5
Cook Islands Maori,2020,91541,1,0.873015873015873,0.873015873015873,False,5
Cook Islands Maori,2020,91540,1,0.8125,0.8125,False,6
Cook Islands Maori,2020,91539,1,0.654411764705882,0.654411764705882,False,3
Cook Islands Maori,2020,91542,1,0.652777777777778,0.652777777777778,False,5
French,2020,91546,1,0.922755741127349,0.922755741127349,False,5
French,2020,91543,1,0.913348946135831,0.913348946135831,False,5
French,2020,91545,1,0.716954022988506,0.716954022988506,False,6
French,2020,91547,1,0.686746987951807,0.686746987951807,False,5
French,2020,91544,1,0.684281842818428,0.684281842818428,False,3
German,2020,91548,1,0.896929824561404,0.896929824561404,False,5
German,2020,91551,1,0.894736842105263,0.894736842105263,False,5
German,2020,91549,1,0.673652694610778,0.673652694610778,False,3
German,2020,91552,1,0.659817351598174,0.659817351598174,False,5
German,2020,91550,1,0.653846153846154,0.653846153846154,False,6
Japanese,2020,91556,1,0.8916015625,0.8916015625,False,5
Japanese,2020,91553,1,0.883333333333333,0.883333333333333,False,5
Japanese,2020,91555,1,0.702739726027397,0.702739726027397,False,6
Japanese,2020,91554,1,0.697938144329897,0.697938144329897,False,3
Japanese,2020,91557,1,0.694166666666667,0.694166666666667,False,5
Korean,2020,91558,1,0.73015873015873,0.73015873015873,False,5
Korean,2020,91561,1,0.65625,0.65625,False,5
Korean,2020,91559,1,0.605263157894737,0.605263157894737,False,3
Korean,2020,91562,1,0.602564102564103,0.602564102564103,False,5
Korean,2020,91560,1,0.551282051282051,0.551282051282051,False,6
Samoan,2020,91563,1,0.921933085501859,0.921933085501859,False,5
Samoan,2020,91566,1,0.920138888888889,0.920138888888889,False,5
Samoan,2020,91564,1,0.816568047337278,0.816568047337278,False,3
Samoan,2020,91567,1,0.808479532163743,0.808479532163743,False,5
Samoan,2020,91565,1,0.762686567164179,0.762686567164179,False,6
Spanish,2020,91568,1,0.922368421052632,0.922368421052632,False,5
Spanish,2020,91571,1,0.915647921760391,0.915647921760391,False,5
Spanish,2020,91570,1,0.724137931034483,0.724137931034483,False,6
Spanish,2020,91569,1,0.694822888283379,0.694822888283379,False,3
Spanish,2020,91572,1,0.693763919821826,0.693763919821826,False,5
Calculus,2020,91576,2,0.917824267782427,0.917824267782427,False,2
Calculus,2020,91579,1,0.917083578575633,0.917083578575633,False,6
Calculus,2020,91578,1,0.915433801404213,0.915433801404213,False,6
Calculus,2020,91577,1,0.875769648678015,0.875769648678015,False,5
Calculus,2020,91575,1,0.861111111111111,0.861111111111111,False,4
Calculus,2020,91587,1,0.857142857142857,0.857142857142857,False,1
Statistics,2020,91584,1,0.960973502304148,0.960973502304148,False,4
Statistics,2020,91585,1,0.950040398599515,0.950040398599515,False,4
Statistics,2020,91586,1,0.948806415516598,0.948806415516598,False,4
Statistics,2020,91581,1,0.909090909090909,0.909090909090909,False,4
Statistics,2020,91581,2,0.893391293774319,0.893391293774319,False,4
Statistics,2020,91580,2,0.89090973052839,0.89090973052839,False,4
Dance,2020,91594,1,0.953815261044177,0.953815261044177,False,4
Dance,2020,91595,1,0.9375,0.9375,False,4
Dance,2020,91591,1,0.833333333333333,0.833333333333333,False,4
Dance,2020,91589,1,0.789375,0.789375,False,4
Dance,2020,91590,2,0.776691116544417,0.776691116544417,False,4
Dance,2020,91591,2,0.758116883116883,0.758116883116883,False,4
Social Studies,2020,91598,1,0.937313432835821,0.937313432835821,False,4
Social Studies,2020,91596,1,0.904275092936803,0.904275092936803,False,4
Social Studies,2020,91597,1,0.875,0.875,False,6
Social Studies,2020,91600,2,0.853126642143983,0.853126642143983,False,4
Social Studies,2020,91599,2,0.843975903614458,0.843975903614458,False,6
Biology,2020,91603,1,0.943383559600179,0.943383559600179,False,5
Biology,2020,91605,1,0.943190368698269,0.943190368698269,False,4
Biology,2020,91606,1,0.938704602071588,0.938704602071588,False,4
Biology,2020,91601,2,0.834855545200373,0.834855545200373,False,4
Biology,2020,91607,2,0.817247470692147,0.817247470692147,False,3
Biology,2020,91602,2,0.809513100191162,0.809513100191162,False,3
Technology/Hangarau,2020,91612,1,0.967687074829932,0.967687074829932,False,4
Technology/Hangarau,2020,91617,1,0.953086419753087,0.953086419753087,False,4
Technology/Hangarau,2020,91619,1,0.951219512195122,0.951219512195122,False,4
Technology/Hangarau,2020,91618,1,0.95,0.95,False,6
Technology/Hangarau,2020,91610,1,0.942307692307692,0.942307692307692,False,6
Construction and Mechanical Technologies,2020,91621,1,0.9375,0.9375,False,6
Construction and Mechanical Technologies,2020,91625,1,0.92156862745098,0.92156862745098,False,3
Construction and Mechanical Technologies,2020,91624,1,0.9140625,0.9140625,False,3
Construction and Mechanical Technologies,2020,91620,1,0.893992932862191,0.893992932862191,False,6
Construction and Mechanical Technologies,2020,91620,2,0.860983981693364,0.860983981693364,False,6
Design and Visual Communication,2020,91627,1,0.963505747126437,0.963505747126437,False,4
Design and Visual Communication,2020,91631,1,0.907339449541284,0.907339449541284,False,6
Design and Visual Communication,2020,91630,1,0.865706319702602,0.865706319702602,False,6
Design and Visual Communication,2020,91629,2,0.849020674646355,0.849020674646355,False,6
Design and Visual Communication,2020,91628,1,0.824531516183986,0.824531516183986,False,2
Digital Technologies,2020,91639,1,0.923076923076923,0.923076923076923,False,4
Digital Technologies,2020,91636,1,0.913669064748201,0.913669064748201,False,4
Digital Technologies,2020,91640,1,0.90983606557377,0.90983606557377,False,4
Digital Technologies,2020,91641,2,0.9,0.9,False,4
Digital Technologies,2020,91641,3,0.89041095890411,0.89041095890411,False,4
Digital Technologies,2020,91639,2,0.886904761904762,0.886904761904762,False,4
Processing Technologies,2020,91643,1,0.878992628992629,0.878992628992629,False,6
Processing Technologies,2020,91644,1,0.795454545454545,0.795454545454545,False,4
Te Reo Māori,2020,91652,1,0.944037656903766,0.944037656903766,False,6
Te Reo Māori,2020,91653,1,0.922782874617737,0.922782874617737,False,6
Te Reo Māori,2020,91654,1,0.866666666666667,0.866666666666667,False,6
Te Reo Māori,2020,91651,2,0.850282485875706,0.850282485875706,False,6
Tongan,2020,91682,1,0.870503597122302,0.870503597122302,False,5
Tongan,2020,91679,1,0.86241610738255,0.86241610738255,False,5
Tongan,2020,91683,1,0.833333333333333,0.833333333333333,False,5
Tongan,2020,91680,1,0.738738738738739,0.738738738738739,False,3
Tongan,2020,91681,1,0.719512195121951,0.719512195121951,False,6
Te Reo Rangatira,2020,91808,1,0.937888198757764,0.937888198757764,False,3
Te Reo Rangatira,2020,91804,1,0.930769230769231,0.930769230769231,False,3
Te Reo Rangatira,2020,91806,1,0.920289855072464,0.920289855072464,False,4
Te Reo Rangatira,2020,91805,1,0.914141414141414,0.914141414141414,False,4
Te Reo Rangatira,2020,91803,1,0.856589147286822,0.856589147286822,False,3
Te Reo Rangatira,2020,91809,1,0.847972972972973,0.847972972972973,False,6
Hauora,2020,91814,1,0.631578947368421,0.631578947368421,False,3
Hauora,2020,91813,1,1.0,0.5,True,3
Science/Pūtaiao,2020,91818,1,1.0,0.5,True,4
New Zealand Sign Language,2020,91822,1,0.833333333333333,0.833333333333333,False,5
New Zealand Sign Language,2020,91823,1,0.833333333333333,0.833333333333333,False,3
New Zealand Sign Language,2020,91824,1,1.0,0.5,True,6
New Zealand Sign Language,2020,91825,1,1.0,0.5,True,6
Tikanga ā-Iwi,2020,91830,1,0.9,0.9,False,4
Tikanga ā-Iwi,2020,91828,1,0.9,0.9,False,4
Tikanga ā-Iwi,2020,91831,1,0.875,0.875,False,4
Tikanga ā-Iwi,2020,91833,1,0.75,0.75,False,4
Tikanga ā-Iwi,2020,91832,1,0.6,0.6,False,4
Tikanga ā-Iwi,2020,91834,1,0.583333333333333,0.583333333333333,False,4
Ngā Mahi a te Rēhia,2020,91853,1,0.888888888888889,0.888888888888889,False,4
Ngā Mahi a te Rēhia,2020,91852,1,0.863636363636364,0.863636363636364,False,4
Ngā Mahi a te Rēhia,2020,91850,1,0.727272727272727,0.727272727272727,False,4
