"List of all adjusted percentile weightings by result (Not achieved, Achieved, Merit and Excellence) for Unit and Achievement standards by Academic Year (2025)",,,,,,
Academic Year,Standard Number,Standard Version ,Adjusted Not Achieved Percentile,Adjusted  Achieved Percentile,Adjusted Merit Percentile,Adjusted Excellence Percentile
2025,23094,6,0,0.5,1,1
2025,23229,5,0.002066825840852604,0.501835663892034,0.9996738964025077,0.9999050583513264
2025,23372,3,0,0.5,1,1
2025,23373,2,0,0.5,1,1
2025,23374,4,0.01686644794129033,0.5168664479412903,1,1
2025,23375,4,0.008517414984048344,0.5085174149840483,1,1
2025,23377,3,0,0.5,1,1
2025,23382,5,0,0.5,1,1
2025,23386,6,0.01314581587080937,0.5131458158708093,1,1
2025,23387,3,0,0.5,1,1
2025,23387,4,0.006897210752438598,0.5068972107524385,1,1
2025,23388,5,0,0.5,1,1
2025,23389,5,0,0.5,1,1
2025,23406,3,0.001601862463198933,0.5016018624631989,1,1
2025,23411,5,0,0.5,1,1
2025,23411,7,0,0.5,1,1
2025,23424,2,0.002276792971764141,0.5022767929717642,1,1
2025,23424,3,0.0345348574878932,0.5345348574878932,1,1
2025,23425,2,0.006660339564367401,0.5066603395643674,1,1
2025,23425,3,0.06023176813579595,0.560231768135796,1,1
2025,23426,2,0,0.5,1,1
2025,23426,3,0,0.5,1,1
2025,23427,2,0,0.5,1,1
2025,23427,3,0,0.5,1,1
2025,23428,2,0,0.5,1,1
2025,23428,3,0,0.5,1,1
2025,23431,2,0,0.5,1,1
2025,23431,3,0.07142857142857145,0.5714285714285714,1,1
2025,23542,2,0.02542660619595866,0.5254266061959587,1,1
2025,23578,4,0,0.5,1,1
2025,23648,3,0,0.5,1,1
2025,23648,4,0,0.5,1,1
2025,23743,3,0,0.5,1,1
2025,23755,3,0.004843807697836766,0.5048438076978368,1,1
2025,23758,4,0.003505908483057207,0.5035059084830572,1,1
2025,23759,4,0,0.5,1,1
2025,23760,3,0,0.5,1,1
2025,23764,4,0,0.5,1,1
2025,23766,3,0.06873113873584047,0.5687311387358405,1,1
2025,23768,4,0,0.5,1,1
2025,23769,3,0.01643323620091836,0.5164332362009183,1,1
2025,23925,5,0,0.5,1,1
2025,23927,2,0,0.5,1,1
2025,23929,2,0,0.5,1,1
2025,23930,2,0.06182626323977064,0.5543140082204306,0.9907538438441089,0.9982660988634489
2025,23933,2,0.1108195067498639,0.6108195067498638,1,1
2025,23943,2,0,0.5,1,1
2025,23960,3,0,0.5,1,1
2025,23960,4,0,0.5,1,1
2025,23963,4,0,0.5,1,1
2025,23964,4,0,0.5,1,1
2025,23966,2,0,0.5,1,1
2025,23966,3,0,0.5,1,1
2025,23992,3,0.01041666666666669,0.5104166666666667,1,1
2025,23998,3,0,0.5,1,1
2025,23999,3,0,0.5,1,1
2025,24085,3,0,0.5,1,1
2025,24089,4,0,0.5,1,1
2025,24093,3,0.02455668215141521,0.5245566821514152,0.999670341173461,0.9996703411734609
2025,24094,2,0,0.5,1,1
2025,24099,3,0,0.5,1,1
2025,24148,2,0.08013644274950177,0.5801364427495017,1,1
2025,24275,2,0.05016109992203333,0.5464721110887374,0.9955533067255082,0.9992422955588042
2025,24306,2,0.05869454056266676,0.5548655510578109,0.9950433441513572,0.998872333656213
2025,24338,2,0.006973701456482739,0.5069737014564828,1,1
2025,24362,2,0.001565953188397751,0.5015659531883978,1,1
2025,24372,2,0,0.5,1,1
2025,24378,2,0.004125759714724619,0.5038695583981505,0.9996592643689428,0.999915465685517
2025,24378,3,0.003954233128103668,0.5036980318115296,0.9996592643689428,0.999915465685517
2025,24380,3,0,0.5,1,1
2025,24381,2,0,0.5,1,1
2025,24397,2,0,0.5,1,1
2025,24401,2,0,0.5,1,1
2025,24401,3,0,0.5,1,1
2025,24411,2,0,0.5,1,1
2025,24458,2,0,0.5,1,1
2025,24525,6,0.05088733910544191,0.5508873391054419,1,1
2025,24538,3,0,0.5,1,1
2025,24539,3,0,0.5,1,1
2025,24558,3,0,0.5,1,1
2025,24559,3,0,0.5,1,1
2025,24560,3,0,0.5,1,1
2025,24561,3,0.02024120526006967,0.5202412052600697,1,1
2025,24562,3,0,0.5,1,1
2025,24563,3,0.02983225392110905,0.5298322539211091,1,1
2025,24568,4,0,0.5,1,1
2025,24574,6,0,0.5,1,1
2025,24624,2,0.2,0.7,1,1
2025,24648,3,0.2696164267828393,0.7696164267828393,1,1
2025,24689,2,0,0.5,1,1
2025,24733,3,0.1208446418212253,0.6208446418212253,1,1
2025,24733,4,0.112127875584283,0.6121278755842829,1,1
2025,24821,3,0,0.5,1,1
2025,24821,4,0,0.5,1,1
2025,24828,2,0.04753888582326504,0.547538885823265,1,1
2025,24837,2,0.1196504531718701,0.6196504531718701,1,1
2025,24837,3,0.006014089535506417,0.5060140895355064,1,1
2025,24846,2,0,0.5,1,1
2025,24895,4,0,0.5,1,1
2025,24996,3,0.01605478909637137,0.5160547890963714,1,1
2025,24999,3,0.02270081469480245,0.5227008146948025,1,1
2025,24999,4,6.266245171639984E-4,0.500626624517164,1,1
2025,25003,5,0,0.5,1,1
2025,25043,5,0,0.5,1,1
2025,25044,3,0,0.5,1,1
2025,25045,4,0,0.5,1,1
2025,25045,5,0,0.5,1,1
2025,25078,3,0,0.5,1,1
2025,25192,3,0.003939366341837225,0.5039393663418372,1,1
2025,25192,4,0,0.5,1,1
2025,25193,3,0,0.5,1,1
2025,25193,4,0,0.5,1,1
2025,25399,4,0,0.5,1,1
2025,25424,5,0.01013753030740516,0.5101375303074052,1,1
2025,25435,2,0,0.5,1,1
2025,25435,3,0,0.5,1,1
2025,25437,3,0,0.5,1,1
2025,25443,2,0,0.5,1,1
2025,25456,2,0,0.5,1,1
2025,25456,3,0.1242343113752007,0.6242343113752007,1,1
2025,25456,4,0.02051090711988152,0.5205109071198815,1,1
2025,25470,6,0.06527660768403465,0.5652766076840346,1,1
2025,25473,6,0,0.5,1,1
2025,25475,6,0,0.5,1,1
2025,25504,3,0,0.5,1,1
2025,25508,3,0.01693454606367556,0.5169345460636756,1,1
2025,25508,4,0.02099514265902153,0.5209951426590216,1,1
2025,25510,3,0,0.5,1,1
2025,25510,4,0,0.5,1,1
2025,25510,5,0,0.5,1,1
2025,25557,3,0.02315529316036802,0.523155293160368,1,1
2025,25559,3,0.04535518427052176,0.5453551842705218,1,1
2025,25562,3,0.0248407927700503,0.5243128518346742,0.9990710474445903,0.9995989883799663
2025,25572,2,0.03396251179325854,0.5339625117932585,1,1
2025,25572,3,0.05364050821544103,0.553640508215441,1,1
2025,25787,4,0,0.5,1,1
2025,25788,4,0,0.5,1,1
2025,25790,2,0,0.5,1,1
2025,25790,3,0.005952380952380931,0.5059523809523809,1,1
2025,25792,2,0.04999999999999999,0.55,1,1
2025,25792,3,0,0.5,1,1
2025,25794,2,0,0.5,1,1
2025,25805,4,0.005818413157781976,0.5033074227512606,0.9962861839236812,0.9987971743302027
2025,25956,3,0,0.5,1,1
2025,25958,3,0,0.5,1,1
2025,25968,3,0,0.5,1,1
2025,25987,5,0,0.5,1,1
2025,26117,3,0.1295529557747648,0.6271543540971594,0.9976013983223947,1
2025,26117,4,0.04455295577476476,0.5421543540971594,0.9976013983223947,1
2025,26119,6,0.1725009328259011,0.4800196510089141,0.6718885087477404,0.8643697905647273
2025,26120,6,0.1708496515361995,0.3211258065155543,0.2723833742411662,0.6221072192618113
2025,26121,6,0.1993443267811283,0.499206283401741,0.6437602314971544,0.8438982748765418
2025,26122,6,0.1665808085752348,0.4504913394295296,0.683314698282124,0.8994041674278292
2025,26123,6,0.05907297695382191,0.230448910529177,0.4040958804308392,0.7327199468554841
2025,26243,2,0.0352820757066708,0.5352820757066707,1,1
2025,26308,6,0.007220914597605987,0.507220914597606,1,1
2025,26323,1,0,0.5,1,1
2025,26461,3,0.001756964175423093,0.5017569641754231,1,1
2025,26461,4,0.06961410703256593,0.569614107032566,1,1
2025,26461,5,0.001756964175423093,0.5017569641754231,1,1
2025,26463,3,0,0.5,1,1
2025,26463,4,0.04943136573170898,0.5494313657317089,1,1
2025,26463,5,0,0.5,1,1
2025,26472,3,0,0.5,1,1
2025,26540,6,0.0971559117533371,0.3537379371767372,0.6183361969859648,0.8617541715625647
2025,26707,5,0.07455014709209828,0.5745501470920983,1,1
2025,26708,5,0.03109730715906206,0.5310973071590621,1,1
2025,26768,3,0.5,1,1,1
2025,26768,4,0,0.5,1,1
2025,26784,3,0,0.5,1,1
2025,26801,4,0,0.5,1,1
2025,26801,5,0,0.5,1,1
2025,26971,2,0.001292409935396921,0.5012924099353969,1,1
2025,26972,3,0.06295494023890041,0.5629549402389005,1,1
2025,26974,3,0,0.5,1,1
2025,27104,2,0,0.5,1,1
2025,27107,4,0.1071108944187562,0.6071108944187562,1,1
2025,27110,4,0.02173913043478259,0.5217391304347826,1,1
2025,27118,5,0,0.5,1,1
2025,27120,4,0,0.5,1,1
2025,27123,4,0.1492210077310495,0.6492210077310494,1,1
2025,27125,4,0,0.5,1,1
2025,27141,1,0,0.5,1,1
2025,27141,2,0,0.5,1,1
2025,27159,3,0,0.5,1,1
2025,27164,2,0.01244715985622269,0.5124471598562227,1,1
2025,27168,2,0,0.5,1,1
2025,27171,2,0,0.5,1,1
2025,27176,2,0.005351432997511008,0.5053514329975111,1,1
2025,27208,3,0.01594851204616626,0.5159485120461662,1,1
2025,27210,2,0.1107227071117532,0.6107227071117531,1,1
2025,27216,4,0,0.5,1,1
2025,27217,2,0,0.5,1,1
2025,27229,6,0.00491551545176061,0.5049155154517606,1,1
2025,27309,2,0,0.5,1,1
2025,27329,4,0,0.5,1,1
2025,27349,1,0,0.5,1,1
2025,27357,2,0,0.5,1,1
2025,27357,3,0,0.5,1,1
2025,27357,4,0,0.5,1,1
2025,27358,3,0,0.5,1,1
2025,27360,2,0,0.5,1,1
2025,27360,3,0,0.5,1,1
2025,27360,5,0,0.5,1,1
2025,27360,6,0,0.5,1,1
2025,27361,2,0,0.5,1,1
2025,27361,3,0,0.5,1,1
2025,27361,5,0,0.5,1,1
2025,27361,6,0,0.5,1,1
2025,27363,2,0,0.5,1,1
2025,27363,3,0,0.5,1,1
2025,27363,4,0,0.5,1,1
2025,27365,2,0,0.5,1,1
2025,27365,3,0,0.5,1,1
2025,27365,4,0,0.5,1,1
2025,27457,3,0,0.5,1,1
2025,27457,4,0.01432991451676469,0.5143299145167647,1,1
2025,27459,4,0,0.5,1,1
2025,27460,3,0,0.5,1,1
2025,27461,2,0,0.5,1,1
2025,27461,3,0.004854368932038833,0.5048543689320388,1,1
2025,27548,3,0.01099680920673402,0.2565580452505298,0.6074822663418566,0.8619210302980608
2025,27552,3,0,0.07925407230862841,0.3899595983383119,0.8107055260296835
2025,27557,3,0,0.5,1,1
2025,27563,3,0.008996098291208399,0.5076597576606493,0.9978057358706995,0.9991420765012586
2025,27563,4,0,0.4986636593694409,0.9978057358706995,0.9991420765012586
2025,27604,2,0,0.5,1,1
2025,27617,1,0.06455891328005742,0.5645589132800575,1,1
2025,27644,2,6.164907627352334E-4,0.4982917457208051,0.9968079395667445,0.9991326846086745
2025,27644,3,0.01737626729904807,0.5150515222571179,0.9968079395667445,0.9991326846086745
2025,27644,4,6.164907627352334E-4,0.4982917457208051,0.9968079395667445,0.9991326846086745
2025,27645,3,0.004838781817445292,0.5048387818174453,1,1
2025,27646,3,0.01038353848737333,0.5103835384873734,1,1
2025,27646,4,3.83538487373325E-4,0.5003835384873734,1,1
2025,27647,4,0,0.5,1,1
2025,27647,5,0,0.5,1,1
2025,27648,3,0.001321508158276141,0.5013215081582761,1,1
2025,27648,4,0.5,1,1,1
2025,27705,2,0,0.5,1,1
2025,27712,2,0,0.5,1,1
2025,27714,2,0.2564903272233846,0.7477269992361979,0.9862252750340277,0.9949886030212143
2025,27716,2,0,0.5,1,1
2025,27731,4,0.03846153846153844,0.5384615384615384,1,1
2025,27837,3,0.0689835360383122,0.2556006954116563,0.5284406043039972,0.8418234449306531
2025,27840,3,0.05498046810879487,0.2153108014273391,0.4319013086339133,0.7715709753153691
2025,27843,3,0.05650646412677723,0.2057555700935589,0.4465734623029082,0.7973243563361264
2025,27846,3,0.08077739356263441,0.2497114923175676,0.4220570034089,0.7531229046539667
2025,27849,3,0.05320621188513625,0.210647498390344,0.4503939227848584,0.7929526362796505
2025,27852,3,0.03266637994269228,0.2277542808190279,0.4858673993858491,0.7907794985095136
2025,27910,3,0,0.5,1,1
2025,27911,3,0,0.5,1,1
2025,27912,3,0,0.5,1,1
2025,27927,2,0.005245703838225646,0.4987624619772938,0.9901459564881917,0.9966291983491237
2025,27927,3,0.004010118994733081,0.4975268771338012,0.9901459564881917,0.9966291983491237
2025,27928,2,0.004786141385841214,0.4997177162364808,0.9923923628756285,0.9974607880249889
2025,27928,3,0.003937964965145702,0.4988695398157853,0.9923923628756285,0.9974607880249889
2025,27929,2,0.004430335599022284,0.4990957410210074,0.9916452670619246,0.9969798616399395
2025,27929,3,0.003527808523209997,0.4981932139451951,0.9916452670619246,0.9969798616399395
2025,27934,4,1.121214838183393E-4,0.496771888134961,0.9951072627493859,0.9984474960982432
2025,27939,5,0,0.5,1,1
2025,27940,5,0.01315277687278771,0.5131527768727877,1,1
2025,27943,4,0,0.5,1,1
2025,27948,4,0,0.5,1,1
2025,27955,3,0.003940916618409784,0.5009876252658478,0.9956914513663566,0.9986447427189187
2025,27955,4,0.003362881936328832,0.5004095905837669,0.9956914513663566,0.9986447427189187
2025,27955,5,0.02491460607425988,0.5219613147216979,0.9956914513663566,0.9986447427189187
2025,27959,5,0,0.5,1,1
2025,27964,2,0,0.5,1,1
2025,27965,2,0,0.5,1,1
2025,28005,4,0.04499990850296842,0.08640859134355294,0.2210143694921542,0.6796056866515696
2025,28007,6,0.06170155163526331,0.2205132078272378,0.3435507531225472,0.6847390969305727
2025,28018,2,0,0.5,1,1
2025,28031,3,0,0.5,1,1
2025,28032,4,0,0.5,1,1
2025,28062,3,0.00867840961695071,0.2970541078445576,0.7527033809348523,0.9643276827072456
2025,28062,4,0.008538744812481458,0.220238465386457,0.5834940985970783,0.8717943780231028
2025,28068,3,0.07730578804620397,0.3629575467331074,0.7138773364762305,0.9282255777893271
2025,28068,4,0.0715169891679488,0.3711881574982084,0.7123070857643355,0.9126359174340759
2025,28069,3,0.153616428514018,0.4379957677011743,0.6505622498133639,0.8661829106262076
2025,28069,4,0.07006401313445831,0.3564150907376514,0.6927081584561505,0.9063570808529574
2025,28070,3,0.1307220115910762,0.4623356656224255,0.7731920477895051,0.9415783937581559
2025,28070,4,0.1013328452445529,0.3609142288187374,0.6950450379290876,0.9354636543549032
2025,28098,3,0,0.4779102380750411,0.9608917223305445,0.9829814842555034
2025,28098,4,0.03686422700829717,0.3138604501882807,0.6545274704686623,0.8775312472886787
2025,28099,2,0,0.4837619469562683,0.9711435894918815,0.9873816425356132
2025,28099,3,0.07262499729467586,0.3803270938768794,0.7055575545791632,0.8978554579969598
2025,28100,4,0.05826971200252062,0.3648906438452101,0.6970506133836375,0.8904296815409481
2025,28101,4,0.08267395035136377,0.3222609233467493,0.5846901793019277,0.8451032063065422
2025,28103,3,0.1931218085239866,0.5052863915220193,0.7083515029261228,0.8961869199280902
2025,28104,3,0.09356649921066928,0.394461002923062,0.7050080534811605,0.9041135497687678
2025,28106,2,0.06962525163926403,0.5678825858951208,0.9971956801498808,0.9989383458940242
2025,28107,3,0.05587469759181463,0.554308055866981,0.9977179712258963,0.99928461295073
2025,28121,3,0,0.1219538795607066,0.4696101298048472,0.8476562502441406
2025,28126,3,0.007753231855504306,0.5077532318555043,1,1
2025,28126,4,0,0.5,1,1
2025,28146,2,0.04063326308084625,0.5392650289721881,0.9968991001135873,0.9982673342222456
2025,28146,3,0,0.4986317658913418,0.9968991001135873,0.9982673342222456
2025,28146,4,0,0.4986317658913418,0.9968991001135873,0.9982673342222456
2025,28302,4,0,0.5,1,1
2025,28392,2,0.0221906131954781,0.5221906131954781,1,1
2025,28392,3,0,0.5,1,1
2025,28393,2,0,0.5,1,1
2025,28393,3,0,0.5,1,1
2025,28394,2,0.05010487453761375,0.5501048745376138,1,1
2025,28394,3,0,0.5,1,1
2025,28395,2,0,0.5,1,1
2025,28395,3,0,0.5,1,1
2025,28396,3,0,0.5,1,1
2025,28401,2,0,0.5,1,1
2025,28401,3,0,0.5,1,1
2025,28403,3,0,0.5,1,1
2025,28404,2,0,0.5,1,1
2025,28404,3,0,0.5,1,1
2025,28405,3,0,0.5,1,1
2025,28407,2,0,0.5,1,1
2025,28407,3,0,0.5,1,1
2025,28408,2,0,0.5,1,1
2025,28408,3,0,0.5,1,1
2025,28438,2,0,0.5,1,1
2025,28500,2,0,0.5,1,1
2025,28500,4,0,0.5,1,1
2025,28501,2,0,0.4915897034689447,0.9902132405062355,0.9986235370372908
2025,28501,4,0.06931497347167781,0.5609046769406225,0.9902132405062355,0.9986235370372908
2025,28502,2,0,0.4913027379705097,0.9898793090799389,0.9985765711094292
2025,28502,3,0,0.4913027379705097,0.9898793090799389,0.9985765711094292
2025,28502,4,0.08872337543660769,0.5800261134071174,0.9898793090799389,0.9985765711094292
2025,28504,3,0,0.5,1,1
2025,28510,2,0.06541770492113325,0.5654177049211333,1,1
2025,28511,2,0.1014150648307092,0.6014150648307093,1,1
2025,28516,2,0.05705099206839265,0.5570509920683926,1,1
2025,28521,3,0,0.5,1,1
2025,28522,1,0,0.5,1,1
2025,28522,2,0,0.5,1,1
2025,28523,3,0,0.5,1,1
2025,28524,3,0,0.5,1,1
2025,28528,3,0,0.5,1,1
2025,28535,1,0,0.5,1,1
2025,28535,2,0.01745929285859366,0.5174592928585937,1,1
2025,28536,2,0,0.5,1,1
2025,28542,3,0,0.5,1,1
2025,28546,3,0,0.5,1,1
2025,28547,2,0,0.5,1,1
2025,28557,3,0,0.5,1,1
2025,28619,3,0,0.5,1,1
2025,28624,2,0,0.5,1,1
2025,28630,2,0,0.5,1,1
2025,28644,3,0,0.5,1,1
2025,28650,2,0,0.5,1,1
2025,28650,3,0,0.5,1,1
2025,28715,2,0,0.5,1,1
2025,28738,3,0,0.5,1,1
2025,28779,3,0,0.5,1,1
2025,28837,2,0,0.5,1,1
2025,28843,1,0,0.5,1,1
2025,28843,2,0,0.5,1,1
2025,28844,1,0,0.5,1,1
2025,28844,2,0,0.5,1,1
2025,28845,2,0,0.5,1,1
2025,28845,3,0,0.5,1,1
2025,28848,1,0,0.5,1,1
2025,28848,2,0,0.5,1,1
2025,28896,2,0,0.5,1,1
2025,28920,2,0,0.5,1,1
2025,28931,2,0,0.5,1,1
2025,28946,2,0.0168385970702285,0.5139864893189598,0.9957218349125927,0.9985739426638613
2025,28946,3,0,0.4971478922487313,0.9957218349125927,0.9985739426638613
2025,28971,2,0.05611199412960899,0.5546128217717294,0.9985008276421203,1
2025,28974,2,0.125,0.625,1,1
2025,28978,2,0,0.5,1,1
2025,29024,2,0,0.5,1,1
2025,29024,3,0,0.5,1,1
2025,29025,2,0,0.5,1,1
2025,29026,2,0.08333333333333331,0.5833333333333333,1,1
2025,29026,3,0,0.5,1,1
2025,29027,2,0.04545454545454547,0.5454545454545454,1,1
2025,29027,3,0,0.5,1,1
2025,29055,3,0.05166177645175013,0.5516617764517502,1,1
2025,29057,3,0,0.5,1,1
2025,29061,1,0.04067840208634738,0.5406784020863473,1,1
2025,29069,1,0.1007194441090084,0.6007194441090085,1,1
2025,29069,2,0.00981035319991752,0.5098103531999175,1,1
2025,29071,1,0.01772168670707874,0.5177216867070787,1,1
2025,29077,1,0,0.5,1,1
2025,29078,1,0.03447580645161291,0.5344758064516129,1,1
2025,29079,1,0,0.5,1,1
2025,29080,1,0,0.5,1,1
2025,29080,2,0,0.5,1,1
2025,29081,1,0.01147377655954585,0.5114737765595458,1,1
2025,29081,2,0,0.5,1,1
2025,29082,1,0.0161290322580645,0.5161290322580645,1,1
2025,29082,2,0,0.5,1,1
2025,29172,3,0,0.5,1,1
2025,29173,2,0,0.5,1,1
2025,29174,3,0,0.5,1,1
2025,29175,3,0,0.5,1,1
2025,29290,3,0,0.5,1,1
2025,29291,3,0,0.5,1,1
2025,29293,3,0,0.5,1,1
2025,29294,3,0,0.5,1,1
2025,29297,1,0,0.5,1,1
2025,29297,2,0.002233183422035989,0.5022331834220359,1,1
2025,29315,2,0,0.5,1,1
2025,29317,3,0.04080904132874585,0.5408090413287459,1,1
2025,29320,3,0,0.5,1,1
2025,29321,3,1.197684651754183E-4,0.4939723567405593,0.9900354187778208,0.9961828305024368
2025,29321,4,1.197684651754183E-4,0.4939723567405593,0.9900354187778208,0.9961828305024368
2025,29322,3,0,0.5,1,1
2025,29323,3,0,0.5,1,1
2025,29324,3,0,0.5,1,1
2025,29327,1,0,0.5,1,1
2025,29335,2,0.02678415265648348,0.5267841526564835,1,1
2025,29335,3,0,0.5,1,1
2025,29336,2,0,0.5,1,1
2025,29336,3,0,0.5,1,1
2025,29337,2,0,0.5,1,1
2025,29338,2,0,0.5,1,1
2025,29338,3,0.0481734144159211,0.5481734144159212,1,1
2025,29338,4,0,0.5,1,1
2025,29382,2,0,0.5,1,1
2025,29395,1,0,0.5,1,1
2025,29414,2,0,0.5,1,1
2025,29454,1,0,0.5,1,1
2025,29465,1,0.01194055757504742,0.5119405575750474,1,1
2025,29465,2,0,0.5,1,1
2025,29466,1,0.009047367629938408,0.5090473676299384,1,1
2025,29466,2,0,0.5,1,1
2025,29467,1,0,0.5,1,1
2025,29467,2,0,0.5,1,1
2025,29468,2,0,0.5,1,1
2025,29468,3,0,0.5,1,1
2025,29470,2,0.0171758894642135,0.5149964778895499,0.9973134713063172,0.9994928828809807
2025,29470,3,0.001469083181490971,0.4992896716068275,0.9973134713063172,0.9994928828809807
2025,29471,1,0,0.5,1,1
2025,29471,2,0,0.5,1,1
2025,29472,1,0,0.5,1,1
2025,29472,2,0,0.5,1,1
2025,29473,2,0,0.5,1,1
2025,29474,1,0.01623043000350427,0.5162304300035043,1,1
2025,29474,2,7.024796929452903E-4,0.5007024796929453,1,1
2025,29476,2,0,0.5,1,1
2025,29476,3,0,0.5,1,1
2025,29477,2,0,0.5,1,1
2025,29477,3,0,0.5,1,1
2025,29479,1,0,0.5,1,1
2025,29479,3,0,0.5,1,1
2025,29480,2,0,0.5,1,1
2025,29481,1,0,0.5,1,1
2025,29482,1,0,0.5,1,1
2025,29483,1,0,0.5,1,1
2025,29484,2,0,0.5,1,1
2025,29487,2,0,0.5,1,1
2025,29488,2,0,0.5,1,1
2025,29489,2,0,0.5,1,1
2025,29490,2,0,0.5,1,1
2025,29538,2,0,0.5,1,1
2025,29551,1,0,0.5,1,1
2025,29555,4,0.04812030075187967,0.5481203007518797,1,1
2025,29557,1,0.02173151182160649,0.5217315118216065,1,1
2025,29557,2,0,0.5,1,1
2025,29559,4,0,0.5,1,1
2025,29561,1,0,0.5,1,1
2025,29573,3,0,0.5,1,1
2025,29576,1,0,0.5,1,1
2025,29576,2,0.001757741863739781,0.5017577418637398,1,1
2025,29578,1,4.328281867216344E-5,0.5000432828186722,1,1
2025,29578,2,0.002198455232465257,0.5021984552324652,1,1
2025,29582,3,0,0.5,1,1
2025,29584,4,0,0.5,1,1
2025,29586,4,0,0.5,1,1
2025,29590,1,0.007575757575757569,0.5075757575757576,1,1
2025,29597,1,0.02173913043478259,0.5217391304347826,1,1
2025,29600,1,0,0.5,1,1
2025,29652,1,0.01252921654438649,0.5125292165443864,1,1
2025,29677,1,0,0.5,1,1
2025,29677,2,0.05117752965631461,0.5511775296563146,1,1
2025,29677,3,0,0.5,1,1
2025,29678,1,0.05133968481845247,0.5513396848184524,1,1
2025,29678,2,0.07504201532692706,0.5750420153269271,1,1
2025,29678,3,0.03346200076937272,0.5334620007693727,1,1
2025,29679,1,0.005836701806093469,0.5058367018060934,1,1
2025,29679,2,0.1563154979757241,0.6563154979757242,1,1
2025,29679,3,0.04321987937618693,0.5432198793761869,1,1
2025,29680,1,0,0.5,1,1
2025,29680,2,0.04549696859010233,0.5454969685901023,1,1
2025,29680,3,0.0215346303371774,0.5215346303371774,1,1
2025,29681,1,0.003498899136836098,0.5034988991368361,1,1
2025,29681,2,0.1098038844740795,0.6098038844740795,1,1
2025,29681,3,0.03766038982006592,0.5376603898200659,1,1
2025,29682,1,0,0.5,1,1
2025,29682,2,0.08053438073491415,0.5805343807349141,1,1
2025,29682,3,0.02014424042129259,0.5201442404212926,1,1
2025,29683,1,0,0.5,1,1
2025,29683,2,0.06514099035860421,0.5651409903586042,1,1
2025,29683,3,0.03002553572604694,0.5300255357260469,1,1
2025,29684,1,0.08445013918777594,0.5844501391877759,1,1
2025,29684,2,0.122161109651911,0.622161109651911,1,1
2025,29684,3,0.06440794509494896,0.564407945094949,1,1
2025,29704,3,0,0.1368290423735754,0.4971375818951149,0.8603085395215395
2025,29705,3,0,0.2316805048245997,0.6665252030197447,0.934844698195145
2025,29706,3,0,0.2430455152325567,0.660979107608507,0.9179335923759502
2025,29707,3,0,0.2816396474806276,0.6949126598264141,0.9132730123457865
2025,29708,3,0,0,0,0.5
2025,29709,2,0,0.5,1,1
2025,29709,3,0,0.5,1,1
2025,29763,2,0,0.5,1,1
2025,29764,2,0,0.5,1,1
2025,29785,2,0.1386575505871374,0.6386575505871375,1,1
2025,29786,2,0.1160875737923409,0.6160875737923408,1,1
2025,29787,2,0.2276070934182298,0.7276070934182298,1,1
2025,29788,2,0.1215732759707904,0.6215732759707904,1,1
2025,29789,2,0.09392847670481136,0.5939284767048114,1,1
2025,29790,2,0.1275410520928205,0.6275410520928205,1,1
2025,29791,2,0.08480855766245965,0.5848085576624596,1,1
2025,29792,2,0.233526739504507,0.7335267395045071,1,1
2025,29793,2,0.06085326744627312,0.5608532674462732,1,1
2025,29794,2,0.01801272919747032,0.5180127291974703,1,1
2025,29795,2,0,0.5,1,1
2025,29796,2,0.05176745368703811,0.5517674536870381,1,1
2025,29797,2,0,0.5,1,1
2025,29798,2,0,0.5,1,1
2025,29823,2,0,0.5,1,1
2025,29827,2,0,0.5,1,1
2025,29829,2,0.02593018405110559,0.5259301840511056,1,1
2025,29836,2,0,0.5,1,1
2025,29838,3,0.05388353603619267,0.5538835360361927,1,1
2025,29841,2,0.1346153846153846,0.6346153846153846,1,1
2025,29843,2,0,0.5,1,1
2025,29845,2,0,0.5,1,1
2025,29847,2,0,0.5,1,1
2025,29848,2,0,0.4874130153315711,0.9811473158080144,0.9937343004764434
2025,29849,2,0,0.5,1,1
2025,29850,2,0,0.5,1,1
2025,29851,2,0,0.5,1,1
2025,29863,1,0.00778516811194957,0.5077851681119496,1,1
2025,29863,3,0.08494566193911002,0.58494566193911,1,1
2025,29864,2,0.008179604769641413,0.5072860158781556,0.9982222575146031,0.999115846406089
2025,29865,2,0.0482860829067992,0.5482860829067993,1,1
2025,29866,2,0.05614787477665773,0.5561478747766577,1,1
2025,29867,1,0.02293848970125906,0.522938489701259,1,1
2025,29867,2,0.1259023674413023,0.6259023674413022,1,1
2025,29867,3,0.08260283332236562,0.5826028333223656,1,1
2025,29868,2,0.04982928091182143,0.5498292809118215,0.9980973547459916,0.9980973547459916
2025,29869,2,0.02849327157404169,0.5284932715740417,1,1
2025,29870,1,0.009185157359475171,0.5091851573594752,1,1
2025,29870,3,0,0.5,1,1
2025,29871,2,0.0439335999103479,0.5439335999103478,1,1
2025,29928,2,0,0.5,1,1
2025,30044,2,0,0.5,1,1
2025,30046,1,0,0.5,1,1
2025,30046,2,0,0.5,1,1
2025,30047,2,0,0.5,1,1
2025,30052,1,0,0.5,1,1
2025,30072,2,0,0.5,1,1
2025,30122,2,0,0.5,1,1
2025,30123,2,0,0.4826888302826041,0.974316135040749,0.9916273047581449
2025,30124,2,0,0.4900457480574204,0.9846588600427749,0.9946131119853545
